Fecha,P,G(i),H_sun,T2m,WS10m,Int
2019-11-21 21:01,0.0,0.0,0.0,10.71,5.66,0.0
2019-11-21 22:01,0.0,0.0,0.0,10.64,5.93,0.0
2019-11-21 23:01,0.0,0.0,0.0,10.78,6.21,0.0
2019-11-22 00:01,0.0,0.0,0.0,10.86,6.28,0.0
2019-11-22 01:01,0.0,0.0,0.0,10.89,6.83,0.0
2019-11-22 02:01,0.0,0.0,0.0,10.9,7.38,0.0
2019-11-22 03:01,0.0,0.0,0.0,10.85,7.86,0.0
2019-11-22 04:01,0.0,0.0,0.0,10.82,9.66,0.0
2019-11-22 05:01,0.0,0.0,0.0,11.65,10.41,0.0
2019-11-22 06:01,0.0,0.0,0.0,12.2,9.31,0.0
2019-11-22 07:01,0.0,0.0,0.0,12.37,8.28,0.0
2019-11-22 08:01,1.09,8.34,4.64,12.52,7.24,0.0
2019-11-22 09:01,5.07,15.76,13.07,12.49,8.07,0.0
2019-11-22 10:01,49.23,74.17,19.87,13.14,10.76,0.0
2019-11-22 11:01,487.88,567.38,24.48,12.64,10.97,0.0
2019-11-22 12:01,45.49,69.53,26.39,12.59,8.83,0.0
2019-11-22 13:01,321.22,380.76,25.35,12.78,8.76,0.0
2019-11-22 14:01,91.36,123.58,21.5,13.02,8.76,0.0
2019-11-22 15:01,37.92,60.26,15.3,12.59,9.66,0.0
2019-11-22 16:01,22.87,41.22,7.3,12.43,9.72,0.0
2019-11-22 17:01,0.0,0.0,0.0,11.85,10.76,0.0
2019-11-22 18:01,0.0,0.0,0.0,11.33,12.97,0.0
2019-11-22 19:01,0.0,0.0,0.0,10.84,13.17,0.0
2019-11-22 20:01,0.0,0.0,0.0,10.82,12.41,0.0
2019-11-22 21:01,0.0,0.0,0.0,10.67,13.72,0.0
2019-11-22 22:01,0.0,0.0,0.0,10.27,13.24,0.0
2019-11-22 23:01,0.0,0.0,0.0,10.22,11.59,0.0
2019-11-23 00:01,0.0,0.0,0.0,10.28,9.79,0.0
2019-11-23 01:01,0.0,0.0,0.0,10.62,8.28,0.0
2019-11-23 02:01,0.0,0.0,0.0,10.73,7.45,0.0
2019-11-23 03:01,0.0,0.0,0.0,10.96,7.24,0.0
2019-11-23 04:01,0.0,0.0,0.0,10.89,7.17,0.0
2019-11-23 05:01,0.0,0.0,0.0,10.95,6.83,0.0
2019-11-23 06:01,0.0,0.0,0.0,11.22,6.28,0.0
2019-11-23 07:01,0.0,0.0,0.0,10.96,6.83,0.0
2019-11-23 08:01,54.93,82.73,4.43,11.08,6.41,0.0
2019-11-23 09:01,212.55,258.73,12.85,11.48,6.21,0.0
2019-11-23 10:01,47.91,72.31,19.65,11.88,6.14,0.0
2019-11-23 11:01,610.95,721.82,24.25,12.29,6.07,0.0
2019-11-23 12:01,378.59,448.3,26.17,12.69,6.21,0.0
2019-11-23 13:01,86.89,118.67,25.15,12.91,6.28,0.0
2019-11-23 14:01,42.33,65.82,21.33,12.93,6.07,0.0
2019-11-23 15:01,297.21,355.14,15.15,12.65,6.14,0.0
2019-11-23 16:01,96.57,130.75,7.18,12.39,5.24,0.0
2019-11-23 17:01,0.0,0.0,0.0,11.95,4.69,0.0
2019-11-23 18:01,0.0,0.0,0.0,11.62,4.34,0.0
2019-11-23 19:01,0.0,0.0,0.0,11.24,5.31,0.0
2019-11-23 20:01,0.0,0.0,0.0,11.28,4.76,0.0
2019-11-23 21:01,0.0,0.0,0.0,11.12,4.21,0.0
2019-11-23 22:01,0.0,0.0,0.0,11.03,3.86,0.0
2019-11-23 23:01,0.0,0.0,0.0,11.12,4.0,0.0
2019-11-24 00:01,0.0,0.0,0.0,10.88,4.0,0.0
2019-11-24 01:01,0.0,0.0,0.0,10.62,3.86,0.0
2019-11-24 02:01,0.0,0.0,0.0,10.73,3.86,0.0
2019-11-24 03:01,0.0,0.0,0.0,10.71,4.21,0.0
2019-11-24 04:01,0.0,0.0,0.0,10.65,4.55,0.0
2019-11-24 05:01,0.0,0.0,0.0,10.42,4.9,0.0
2019-11-24 06:01,0.0,0.0,0.0,10.46,5.52,0.0
2019-11-24 07:01,0.0,0.0,0.0,10.87,5.66,0.0
2019-11-24 08:01,0.0,4.64,4.23,11.17,6.21,0.0
2019-11-24 09:01,26.96,46.36,12.64,11.68,7.1,0.0
2019-11-24 10:01,82.16,112.69,19.43,12.41,7.86,0.0
2019-11-24 11:01,102.56,136.41,24.04,12.82,8.41,0.0
2019-11-24 12:01,90.85,123.31,25.96,13.37,9.1,0.0
2019-11-24 13:01,62.22,89.93,24.96,13.78,10.0,0.0
2019-11-24 14:01,32.47,53.77,21.16,14.03,10.69,0.0
2019-11-24 15:01,66.47,94.86,15.01,14.02,10.34,0.0
2019-11-24 16:01,3.42,12.98,7.06,14.18,10.14,0.0
2019-11-24 17:01,0.0,0.0,0.0,14.23,9.24,0.0
2019-11-24 18:01,0.0,0.0,0.0,14.15,8.0,0.0
2019-11-24 19:01,0.0,0.0,0.0,14.66,7.1,0.0
2019-11-24 20:01,0.0,0.0,0.0,14.66,7.45,0.0
2019-11-24 21:01,0.0,0.0,0.0,14.52,7.59,0.0
2019-11-24 22:01,0.0,0.0,0.0,14.49,8.0,0.0
2019-11-24 23:01,0.0,0.0,0.0,14.28,7.79,0.0
2019-11-25 00:01,0.0,0.0,0.0,14.25,7.72,0.0
2019-11-25 01:01,0.0,0.0,0.0,14.19,7.86,0.0
2019-11-25 02:01,0.0,0.0,0.0,14.05,7.72,0.0
2019-11-25 03:01,0.0,0.0,0.0,13.86,7.45,0.0
2019-11-25 04:01,0.0,0.0,0.0,13.75,7.24,0.0
2019-11-25 05:01,0.0,0.0,0.0,13.69,7.03,0.0
2019-11-25 06:01,0.0,0.0,0.0,13.67,6.48,0.0
2019-11-25 07:01,0.0,0.0,0.0,13.15,5.93,0.0
2019-11-25 08:01,10.44,24.4,4.03,12.82,5.24,0.0
2019-11-25 09:01,54.85,80.88,12.43,12.89,4.76,0.0
2019-11-25 10:01,117.31,153.64,19.22,13.53,5.1,0.0
2019-11-25 11:01,181.12,226.44,23.82,13.97,5.52,0.0
2019-11-25 12:01,139.37,179.86,25.76,14.4,5.45,0.0
2019-11-25 13:01,135.82,175.99,24.77,14.97,6.0,0.0
2019-11-25 14:01,122.22,160.33,21.0,14.98,5.17,0.0
2019-11-25 15:01,126.66,164.81,14.87,14.98,5.79,0.0
2019-11-25 16:01,171.6,219.94,6.94,14.62,6.14,0.0
2019-11-25 17:01,0.0,0.0,0.0,14.04,6.48,0.0
2019-11-25 18:01,0.0,0.0,0.0,13.64,7.17,0.0
2019-11-25 19:01,0.0,0.0,0.0,13.61,8.34,0.0
2019-11-25 20:01,0.0,0.0,0.0,14.09,9.03,0.0
2019-11-25 21:01,0.0,0.0,0.0,14.5,9.52,0.0
2019-11-25 22:01,0.0,0.0,0.0,15.1,10.0,0.0
2019-11-25 23:01,0.0,0.0,0.0,15.45,10.07,0.0
2019-11-26 00:01,0.0,0.0,0.0,15.62,9.86,0.0
2019-11-26 01:01,0.0,0.0,0.0,15.46,9.1,0.0
2019-11-26 02:01,0.0,0.0,0.0,15.32,8.21,0.0
2019-11-26 03:01,0.0,0.0,0.0,15.24,7.52,0.0
2019-11-26 04:01,0.0,0.0,0.0,15.1,7.38,0.0
2019-11-26 05:01,0.0,0.0,0.0,14.92,7.45,0.0
2019-11-26 06:01,0.0,0.0,0.0,14.76,7.72,0.0
2019-11-26 07:01,0.0,0.0,0.0,14.8,7.86,0.0
2019-11-26 08:01,3.92,13.91,3.83,14.61,8.21,0.0
2019-11-26 09:01,10.94,25.03,12.23,14.6,8.55,0.0
2019-11-26 10:01,256.76,310.51,19.01,14.79,8.76,0.0
2019-11-26 11:01,92.96,126.63,23.62,15.15,8.69,0.0
2019-11-26 12:01,137.09,177.15,25.56,15.08,8.97,0.0
2019-11-26 13:01,20.85,38.94,24.6,15.35,9.66,0.0
2019-11-26 14:01,20.26,38.01,20.85,14.45,11.59,0.0
2019-11-26 15:01,25.22,44.5,14.74,14.09,11.31,0.0
2019-11-26 16:01,69.13,98.63,6.84,13.46,10.83,0.0
2019-11-26 17:01,0.0,0.0,0.0,12.5,11.24,0.0
2019-11-26 18:01,0.0,0.0,0.0,12.49,9.66,0.0
2019-11-26 19:01,0.0,0.0,0.0,12.42,9.03,0.0
2019-11-26 20:01,0.0,0.0,0.0,12.17,8.97,0.0
2019-11-26 21:01,0.0,0.0,0.0,11.95,9.38,0.0
2019-11-26 22:01,0.0,0.0,0.0,12.19,9.38,0.0
2019-11-26 23:01,0.0,0.0,0.0,11.95,9.1,0.0
2019-11-27 00:01,0.0,0.0,0.0,12.09,8.14,0.0
2019-11-27 01:01,0.0,0.0,0.0,12.2,7.72,0.0
2019-11-27 02:01,0.0,0.0,0.0,12.38,7.72,0.0
2019-11-27 03:01,0.0,0.0,0.0,12.48,7.31,0.0
2019-11-27 04:01,0.0,0.0,0.0,12.45,6.62,0.0
2019-11-27 05:01,0.0,0.0,0.0,12.42,6.83,0.0
2019-11-27 06:01,0.0,0.0,0.0,12.24,7.38,0.0
2019-11-27 07:01,0.0,0.0,0.0,12.34,6.83,0.0
2019-11-27 08:01,8.9,22.09,3.64,12.27,6.9,0.0
2019-11-27 09:01,42.09,65.31,12.03,12.32,6.83,0.0
2019-11-27 10:01,21.84,39.87,18.81,12.62,7.17,0.0
2019-11-27 11:01,29.72,50.06,23.42,12.76,7.66,0.0
2019-11-27 12:01,51.5,76.95,25.37,13.03,7.24,0.0
2019-11-27 13:01,73.62,102.91,24.43,12.42,7.45,0.0
2019-11-27 14:01,43.9,67.68,20.7,12.8,7.24,0.0
2019-11-27 15:01,78.95,108.78,14.62,12.48,7.38,0.0
2019-11-27 16:01,29.34,49.73,6.74,12.62,7.38,0.0
2019-11-27 17:01,0.0,0.0,0.0,12.27,7.17,0.0
2019-11-27 18:01,0.0,0.0,0.0,12.44,6.69,0.0
2019-11-27 19:01,0.0,0.0,0.0,12.36,6.48,0.0
2019-11-27 20:01,0.0,0.0,0.0,12.54,6.21,0.0
2019-11-27 21:01,0.0,0.0,0.0,12.53,6.41,0.0
2019-11-27 22:01,0.0,0.0,0.0,12.43,6.62,0.0
2019-11-27 23:01,0.0,0.0,0.0,12.52,5.93,0.0
2019-11-28 00:01,0.0,0.0,0.0,12.46,5.59,0.0
2019-11-28 01:01,0.0,0.0,0.0,12.38,5.52,0.0
2019-11-28 02:01,0.0,0.0,0.0,12.48,4.69,0.0
2019-11-28 03:01,0.0,0.0,0.0,12.55,4.28,0.0
2019-11-28 04:01,0.0,0.0,0.0,12.55,4.0,0.0
2019-11-28 05:01,0.0,0.0,0.0,12.44,4.14,0.0
2019-11-28 06:01,0.0,0.0,0.0,12.21,3.93,0.0
2019-11-28 07:01,0.0,0.0,0.0,12.23,3.52,0.0
2019-11-28 08:01,0.0,3.71,3.45,12.11,3.45,0.0
2019-11-28 09:01,6.78,18.54,11.84,12.31,4.0,0.0
2019-11-28 10:01,88.3,120.1,18.61,12.71,4.34,0.0
2019-11-28 11:01,40.72,63.97,23.22,13.25,4.55,0.0
2019-11-28 12:01,84.18,115.89,25.19,13.38,4.76,0.0
2019-11-28 13:01,46.74,71.39,24.26,13.48,5.31,0.0
2019-11-28 14:01,101.96,136.21,20.56,13.51,5.1,0.0
2019-11-28 15:01,27.39,47.28,14.5,13.61,4.9,0.0
2019-11-28 16:01,111.29,148.79,6.64,13.56,5.03,0.0
2019-11-28 17:01,0.0,0.0,0.0,13.76,5.72,0.0
2019-11-28 18:01,0.0,0.0,0.0,14.2,6.07,0.0
2019-11-28 19:01,0.0,0.0,0.0,13.93,4.21,0.0
2019-11-28 20:01,0.0,0.0,0.0,13.53,3.38,0.0
2019-11-28 21:01,0.0,0.0,0.0,13.12,2.07,0.0
2019-11-28 22:01,0.0,0.0,0.0,12.78,1.59,0.0
2019-11-28 23:01,0.0,0.0,0.0,12.44,1.93,0.0
2019-11-29 00:01,0.0,0.0,0.0,12.31,2.21,0.0
2019-11-29 01:01,0.0,0.0,0.0,12.25,2.69,0.0
2019-11-29 02:01,0.0,0.0,0.0,12.02,2.41,0.0
2019-11-29 03:01,0.0,0.0,0.0,11.86,2.55,0.0
2019-11-29 04:01,0.0,0.0,0.0,11.81,2.83,0.0
2019-11-29 05:01,0.0,0.0,0.0,11.68,3.03,0.0
2019-11-29 06:01,0.0,0.0,0.0,11.75,3.52,0.0
2019-11-29 07:01,0.0,0.0,0.0,11.64,2.97,0.0
2019-11-29 08:01,0.69,7.42,3.27,11.61,3.24,0.0
2019-11-29 09:01,237.02,288.17,11.65,11.97,4.41,0.0
2019-11-29 10:01,482.65,571.87,18.42,12.83,5.03,0.0
2019-11-29 11:01,674.15,813.56,23.03,13.96,4.62,0.0
2019-11-29 12:01,665.65,810.11,25.01,14.76,4.14,0.0
2019-11-29 13:01,677.69,827.33,24.1,15.38,4.21,0.0
2019-11-29 14:01,557.82,676.88,20.42,15.77,3.93,0.0
2019-11-29 15:01,366.07,445.46,14.4,15.74,3.17,0.0
2019-11-29 16:01,123.48,164.89,6.56,15.26,2.55,0.0
2019-11-29 17:01,0.0,0.0,0.0,14.34,1.86,0.0
2019-11-29 18:01,0.0,0.0,0.0,13.4,2.07,0.0
2019-11-29 19:01,0.0,0.0,0.0,13.8,3.17,0.0
2019-11-29 20:01,0.0,0.0,0.0,14.23,4.41,0.0
2019-11-29 21:01,0.0,0.0,0.0,14.65,5.45,0.0
2019-11-29 22:01,0.0,0.0,0.0,14.66,6.28,0.0
2019-11-29 23:01,0.0,0.0,0.0,14.55,6.69,0.0
2019-11-30 00:01,0.0,0.0,0.0,14.61,6.76,0.0
2019-11-30 01:01,0.0,0.0,0.0,14.44,6.41,0.0
2019-11-30 02:01,0.0,0.0,0.0,14.32,6.28,0.0
2019-11-30 03:01,0.0,0.0,0.0,14.25,6.55,0.0
2019-11-30 04:01,0.0,0.0,0.0,13.91,7.1,0.0
2019-11-30 05:01,0.0,0.0,0.0,13.31,6.97,0.0
2019-11-30 06:01,0.0,0.0,0.0,13.15,5.72,0.0
2019-11-30 07:01,0.0,0.0,0.0,13.15,5.31,0.0
2019-11-30 08:01,65.62,97.88,3.08,12.81,5.72,0.0
2019-11-30 09:01,341.78,408.85,11.46,12.82,5.66,0.0
2019-11-30 10:01,320.63,381.7,18.23,13.1,6.28,0.0
2019-11-30 11:01,129.4,166.67,22.85,12.52,6.76,0.0
2019-11-30 12:01,17.62,34.3,24.84,13.24,6.83,0.0
2019-11-30 13:01,460.12,541.11,23.95,12.94,7.24,0.0
2019-11-30 14:01,328.78,388.01,20.3,12.11,7.72,0.0
2019-11-30 15:01,18.41,35.23,14.29,12.11,6.69,0.0
2019-11-30 16:01,155.95,199.15,6.48,11.98,6.97,0.0
2019-11-30 17:01,0.0,0.0,0.0,11.75,6.48,0.0
2019-11-30 18:01,0.0,0.0,0.0,11.19,6.9,0.0
2019-11-30 19:01,0.0,0.0,0.0,11.63,6.41,0.0
2019-11-30 20:01,0.0,0.0,0.0,11.52,7.03,0.0
2019-11-30 21:01,0.0,0.0,0.0,11.42,7.86,0.0
2019-11-30 22:01,0.0,0.0,0.0,11.48,7.38,0.0
2019-11-30 23:01,0.0,0.0,0.0,11.58,8.07,0.0
2019-12-01 00:01,0.0,0.0,0.0,11.46,8.14,0.0
2019-12-01 01:01,0.0,0.0,0.0,11.55,7.72,0.0
2019-12-01 02:01,0.0,0.0,0.0,11.43,5.03,0.0
2019-12-01 03:01,0.0,0.0,0.0,11.44,3.66,0.0
2019-12-01 04:01,0.0,0.0,0.0,11.43,2.07,0.0
2019-12-01 05:01,0.0,0.0,0.0,11.77,0.28,0.0
2019-12-01 06:01,0.0,0.0,0.0,11.03,2.62,0.0
2019-12-01 07:01,0.0,0.0,0.0,10.99,4.97,0.0
2019-12-01 08:01,37.82,62.28,2.91,11.06,4.9,0.0
2019-12-01 09:01,54.2,79.52,11.28,11.28,5.31,0.0
2019-12-01 10:01,230.97,278.81,18.05,11.77,6.28,0.0
2019-12-01 11:01,674.04,796.46,22.68,12.32,6.55,0.0
2019-12-01 12:01,204.18,250.74,24.68,12.72,6.69,0.0
2019-12-01 13:01,628.49,740.38,23.81,12.7,7.17,0.0
2019-12-01 14:01,86.31,117.37,20.18,12.12,7.45,0.0
2019-12-01 15:01,358.75,422.72,14.2,11.99,7.45,0.0
2019-12-01 16:01,91.67,124.44,6.4,11.51,7.17,0.0
2019-12-01 17:01,0.0,0.0,0.0,10.88,7.52,0.0
2019-12-01 18:01,0.0,0.0,0.0,10.39,7.66,0.0
2019-12-01 19:01,0.0,0.0,0.0,10.29,7.59,0.0
2019-12-01 20:01,0.0,0.0,0.0,10.27,7.72,0.0
2019-12-01 21:01,0.0,0.0,0.0,10.11,7.79,0.0
2019-12-01 22:01,0.0,0.0,0.0,10.06,7.59,0.0
2019-12-01 23:01,0.0,0.0,0.0,10.03,7.72,0.0
2019-12-02 00:01,0.0,0.0,0.0,9.95,8.28,0.0
2019-12-02 01:01,0.0,0.0,0.0,9.92,8.34,0.0
2019-12-02 02:01,0.0,0.0,0.0,9.82,8.21,0.0
2019-12-02 03:01,0.0,0.0,0.0,9.82,7.72,0.0
2019-12-02 04:01,0.0,0.0,0.0,9.96,7.86,0.0
2019-12-02 05:01,0.0,0.0,0.0,9.93,7.72,0.0
2019-12-02 06:01,0.0,0.0,0.0,9.9,7.79,0.0
2019-12-02 07:01,0.0,0.0,0.0,9.86,7.79,0.0
2019-12-02 08:01,0.71,7.42,2.73,9.86,7.79,0.0
2019-12-02 09:01,81.6,110.63,11.11,9.96,7.66,0.0
2019-12-02 10:01,58.48,84.37,17.87,10.46,9.03,0.0
2019-12-02 11:01,88.57,119.29,22.51,10.7,8.48,0.0
2019-12-02 12:01,656.48,763.78,24.52,11.13,8.83,0.0
2019-12-02 13:01,391.95,456.97,23.67,11.22,8.97,0.0
2019-12-02 14:01,596.36,692.07,20.06,11.14,8.69,0.0
2019-12-02 15:01,478.09,555.75,14.11,10.87,8.55,0.0
2019-12-02 16:01,172.94,216.75,6.33,10.22,8.21,0.0
2019-12-02 17:01,0.0,0.0,0.0,9.43,8.21,0.0
2019-12-02 18:01,0.0,0.0,0.0,9.03,8.07,0.0
2019-12-02 19:01,0.0,0.0,0.0,9.09,7.93,0.0
2019-12-02 20:01,0.0,0.0,0.0,8.94,7.93,0.0
2019-12-02 21:01,0.0,0.0,0.0,8.85,7.79,0.0
2019-12-02 22:01,0.0,0.0,0.0,8.78,7.38,0.0
2019-12-02 23:01,0.0,0.0,0.0,8.74,7.03,0.0
2019-12-03 00:01,0.0,0.0,0.0,8.74,6.83,0.0
2019-12-03 01:01,0.0,0.0,0.0,8.33,6.76,0.0
2019-12-03 02:01,0.0,0.0,0.0,8.21,6.76,0.0
2019-12-03 03:01,0.0,0.0,0.0,8.11,6.83,0.0
2019-12-03 04:01,0.0,0.0,0.0,8.02,6.62,0.0
2019-12-03 05:01,0.0,0.0,0.0,7.92,6.41,0.0
2019-12-03 06:01,0.0,0.0,0.0,7.86,6.28,0.0
2019-12-03 07:01,0.0,0.0,0.0,7.78,6.14,0.0
2019-12-03 08:01,33.25,55.84,2.56,7.61,6.0,0.0
2019-12-03 09:01,396.8,463.17,10.94,7.89,5.52,0.0
2019-12-03 10:01,546.3,631.76,17.7,8.62,6.34,0.0
2019-12-03 11:01,673.25,785.35,22.34,9.46,6.48,0.0
2019-12-03 12:01,730.99,860.61,24.37,10.21,6.28,0.0
2019-12-03 13:01,708.98,835.73,23.54,10.75,6.21,0.0
2019-12-03 14:01,648.69,762.54,19.96,10.94,6.0,0.0
2019-12-03 15:01,452.53,531.61,14.03,10.8,5.45,0.0
2019-12-03 16:01,238.39,293.6,6.27,10.25,4.62,0.0
2019-12-03 17:01,0.0,0.0,0.0,9.2,4.34,0.0
2019-12-03 18:01,0.0,0.0,0.0,8.24,4.0,0.0
2019-12-03 19:01,0.0,0.0,0.0,7.7,3.86,0.0
2019-12-03 20:01,0.0,0.0,0.0,7.13,3.24,0.0
2019-12-03 21:01,0.0,0.0,0.0,6.63,2.76,0.0
2019-12-03 22:01,0.0,0.0,0.0,6.12,2.41,0.0
2019-12-03 23:01,0.0,0.0,0.0,5.62,2.41,0.0
2019-12-04 00:01,0.0,0.0,0.0,5.26,2.55,0.0
2019-12-04 01:01,0.0,0.0,0.0,4.94,2.62,0.0
2019-12-04 02:01,0.0,0.0,0.0,4.67,2.62,0.0
2019-12-04 03:01,0.0,0.0,0.0,4.58,2.69,0.0
2019-12-04 04:01,0.0,0.0,0.0,4.49,2.76,0.0
2019-12-04 05:01,0.0,0.0,0.0,4.3,2.62,0.0
2019-12-04 06:01,0.0,0.0,0.0,4.03,2.55,0.0
2019-12-04 07:01,0.0,0.0,0.0,4.01,2.55,0.0
2019-12-04 08:01,27.96,48.32,2.4,3.51,2.34,0.0
2019-12-04 09:01,375.34,439.72,10.77,4.49,1.79,0.0
2019-12-04 10:01,522.69,625.58,17.54,7.96,1.17,0.0
2019-12-04 11:01,636.52,780.09,22.19,9.52,1.1,0.0
2019-12-04 12:01,687.85,840.6,24.23,10.44,2.07,0.0
2019-12-04 13:01,674.74,815.72,23.42,11.02,2.97,0.0
2019-12-04 14:01,566.44,673.63,19.86,11.33,3.79,0.0
2019-12-04 15:01,271.75,325.69,13.95,11.33,4.34,0.0
2019-12-04 16:01,162.31,206.17,6.22,10.91,4.41,0.0
2019-12-04 17:01,0.0,0.0,0.0,10.01,4.69,0.0
2019-12-04 18:01,0.0,0.0,0.0,9.48,4.69,0.0
2019-12-04 19:01,0.0,0.0,0.0,9.21,4.76,0.0
2019-12-04 20:01,0.0,0.0,0.0,9.32,5.1,0.0
2019-12-04 21:01,0.0,0.0,0.0,9.37,5.17,0.0
2019-12-04 22:01,0.0,0.0,0.0,9.37,5.03,0.0
2019-12-04 23:01,0.0,0.0,0.0,9.4,4.97,0.0
2019-12-05 00:01,0.0,0.0,0.0,9.53,5.03,0.0
2019-12-05 01:01,0.0,0.0,0.0,9.46,5.03,0.0
2019-12-05 02:01,0.0,0.0,0.0,9.46,5.17,0.0
2019-12-05 03:01,0.0,0.0,0.0,9.45,5.24,0.0
2019-12-05 04:01,0.0,0.0,0.0,9.48,5.24,0.0
2019-12-05 05:01,0.0,0.0,0.0,9.61,5.24,0.0
2019-12-05 06:01,0.0,0.0,0.0,9.82,5.45,0.0
2019-12-05 07:01,0.0,0.0,0.0,9.97,5.52,0.0
2019-12-05 08:01,0.0,1.75,2.24,10.06,5.31,0.0
2019-12-05 09:01,5.7,16.69,10.61,10.45,5.38,0.0
2019-12-05 10:01,19.2,36.16,17.38,11.06,5.86,0.0
2019-12-05 11:01,101.49,134.66,22.04,11.77,6.62,0.0
2019-12-05 12:01,49.37,74.17,24.09,12.24,6.62,0.0
2019-12-05 13:01,46.31,70.46,23.3,12.23,6.83,0.0
2019-12-05 14:01,24.03,42.65,19.77,12.03,6.34,0.0
2019-12-05 15:01,54.7,80.32,13.88,11.82,5.86,0.0
2019-12-05 16:01,48.76,73.71,6.17,11.65,5.31,0.0
2019-12-05 17:01,0.0,0.0,0.0,11.0,4.69,0.0
2019-12-05 18:01,0.0,0.0,0.0,10.39,4.14,0.0
2019-12-05 19:01,0.0,0.0,0.0,10.38,3.45,0.0
2019-12-05 20:01,0.0,0.0,0.0,9.99,3.03,0.0
2019-12-05 21:01,0.0,0.0,0.0,9.61,2.76,0.0
2019-12-05 22:01,0.0,0.0,0.0,9.19,2.83,0.0
2019-12-05 23:01,0.0,0.0,0.0,8.98,2.48,0.0
2019-12-06 00:01,0.0,0.0,0.0,8.69,2.14,0.0
2019-12-06 01:01,0.0,0.0,0.0,8.36,1.72,0.0
2019-12-06 02:01,0.0,0.0,0.0,8.31,1.79,0.0
2019-12-06 03:01,0.0,0.0,0.0,8.22,2.0,0.0
2019-12-06 04:01,0.0,0.0,0.0,7.88,1.24,0.0
2019-12-06 05:01,0.0,0.0,0.0,7.89,1.45,0.0
2019-12-06 06:01,0.0,0.0,0.0,7.78,2.0,0.0
2019-12-06 07:01,0.0,0.0,0.0,7.44,2.0,0.0
2019-12-06 08:01,0.0,0.0,0.0,7.39,2.07,0.0
2019-12-06 09:01,118.69,151.97,10.45,7.75,2.34,0.0
2019-12-06 10:01,183.03,223.87,17.23,8.49,2.48,0.0
2019-12-06 11:01,469.76,557.43,21.89,9.55,2.28,0.0
2019-12-06 12:01,332.87,398.95,23.96,10.69,1.86,0.0
2019-12-06 13:01,267.73,323.81,23.2,11.42,2.28,0.0
2019-12-06 14:01,163.65,205.39,19.68,11.72,2.48,0.0
2019-12-06 15:01,404.56,485.27,13.82,11.9,2.41,0.0
2019-12-06 16:01,195.56,247.06,6.13,11.67,2.07,0.0
2019-12-06 17:01,0.0,0.0,0.0,11.16,1.86,0.0
2019-12-06 18:01,0.0,0.0,0.0,10.52,2.55,0.0
2019-12-06 19:01,0.0,0.0,0.0,10.44,2.69,0.0
2019-12-06 20:01,0.0,0.0,0.0,10.11,2.69,0.0
2019-12-06 21:01,0.0,0.0,0.0,9.91,2.76,0.0
2019-12-06 22:01,0.0,0.0,0.0,9.88,3.1,0.0
2019-12-06 23:01,0.0,0.0,0.0,10.19,3.31,0.0
2019-12-07 00:01,0.0,0.0,0.0,10.38,3.45,0.0
2019-12-07 01:01,0.0,0.0,0.0,10.99,3.59,0.0
2019-12-07 02:01,0.0,0.0,0.0,11.15,3.66,0.0
2019-12-07 03:01,0.0,0.0,0.0,11.23,3.66,0.0
2019-12-07 04:01,0.0,0.0,0.0,11.31,3.79,0.0
2019-12-07 05:01,0.0,0.0,0.0,11.4,3.86,0.0
2019-12-07 06:01,0.0,0.0,0.0,11.5,3.79,0.0
2019-12-07 07:01,0.0,0.0,0.0,11.68,3.93,0.0
2019-12-07 08:01,0.0,0.0,0.0,11.81,3.86,0.0
2019-12-07 09:01,82.27,112.64,10.3,12.11,3.93,0.0
2019-12-07 10:01,86.71,118.13,17.08,12.55,4.0,0.0
2019-12-07 11:01,85.69,117.5,21.75,13.12,4.21,0.0
2019-12-07 12:01,294.63,354.73,23.84,13.43,4.62,0.0
2019-12-07 13:01,298.42,359.05,23.1,13.63,4.83,0.0
2019-12-07 14:01,64.43,92.71,19.61,13.6,4.76,0.0
2019-12-07 15:01,93.54,126.14,13.77,13.51,4.62,0.0
2019-12-07 16:01,11.64,25.96,6.09,13.43,4.76,0.0
2019-12-07 17:01,0.0,0.0,0.0,13.21,4.69,0.0
2019-12-07 18:01,0.0,0.0,0.0,13.01,4.76,0.0
2019-12-07 19:01,0.0,0.0,0.0,12.79,5.45,0.0
2019-12-07 20:01,0.0,0.0,0.0,12.75,5.59,0.0
2019-12-07 21:01,0.0,0.0,0.0,12.77,5.66,0.0
2019-12-07 22:01,0.0,0.0,0.0,12.84,5.79,0.0
2019-12-07 23:01,0.0,0.0,0.0,12.93,5.72,0.0
2019-12-08 00:01,0.0,0.0,0.0,12.95,5.72,0.0
2019-12-08 01:01,0.0,0.0,0.0,12.75,5.45,0.0
2019-12-08 02:01,0.0,0.0,0.0,12.74,5.03,0.0
2019-12-08 03:01,0.0,0.0,0.0,12.73,4.83,0.0
2019-12-08 04:01,0.0,0.0,0.0,12.7,5.03,0.0
2019-12-08 05:01,0.0,0.0,0.0,12.74,5.52,0.0
2019-12-08 06:01,0.0,0.0,0.0,12.81,5.45,0.0
2019-12-08 07:01,0.0,0.0,0.0,12.88,6.0,0.0
2019-12-08 08:01,0.0,0.0,0.0,12.88,5.52,0.0
2019-12-08 09:01,16.28,32.45,10.16,12.94,4.83,0.0
2019-12-08 10:01,229.22,279.63,16.94,13.03,3.93,0.0
2019-12-08 11:01,59.1,86.22,21.62,13.13,4.14,0.0
