P;G(i);H_sun;T2m;WS10m;Int;hora;mes;Valor probable fut
8374;11774;3098;1712;124;0;16;4;28617
10008;13755;2048;1677;138;0;17;4;2015
1081;2503;964;1653;207;0;18;4;0
0;0;0;1572;366;0;19;4;0
0;0;0;1525;379;0;20;4;0
0;0;0;149;393;0;21;4;0
0;0;0;1461;393;0;22;4;0
0;0;0;1438;393;0;23;4;0
0;0;0;1419;40;0;0;4;0
0;0;0;1396;434;0;1;4;0
0;0;0;1392;441;0;2;4;0
0;0;0;1386;441;0;3;4;0
0;0;0;1374;448;0;4;4;0
0;0;0;1356;448;0;5;4;2763
0;0;0;1338;455;0;6;4;12776
7063;10781;1196;1348;441;0;7;4;18775
7384;10384;2278;1352;441;0;8;4;21452
4592;7046;3317;1363;434;0;9;4;13376
8723;1196;4256;1364;455;0;10;4;8289
6054;8808;500;1368;517;0;11;4;10293
5051;7602;5409;1368;538;0;12;4;37821
8013;11125;5362;1375;545;0;13;4;8599
9682;13072;4876;1375;559;0;14;4;659
3836;6119;4085;1384;476;0;15;4;12765
1202;15794;312;1376;462;0;16;4;5588
5353;7973;2068;1373;428;0;17;4;0
3199;5411;984;1368;428;0;18;4;0
0;0;0;1339;386;0;19;4;0
0;0;0;1325;393;0;20;4;0
0;0;0;1303;359;0;21;4;0
0;0;0;1296;331;0;22;4;0
0;0;0;1273;297;0;23;4;0
0;0;0;1261;297;0;0;4;0
0;0;0;1256;29;0;1;4;0
0;0;0;1239;269;0;2;4;0
0;0;0;1222;255;0;3;4;0
0;0;0;1202;234;0;4;4;0
0;0;0;1199;234;0;5;4;0
0;0;0;1179;214;0;6;4;7102
2323;4172;1226;1221;9;0;7;4;1688
8028;11148;2308;1251;103;0;8;4;1385
14434;18647;3349;1287;124;0;9;4;35231
19461;24679;429;1405;103;0;10;4;16741
8845;12238;5036;1518;124;0;11;4;23437
10736;14463;5446;1542;221;0;12;4;2576
31859;39237;5397;1487;297;0;13;4;13329
15341;19747;4906;144;303;0;14;4;4876
15781;20249;411;1432;303;0;15;4;2303
18227;23076;3142;1447;31;0;16;4;7675
1379;18083;2089;1411;29;0;17;4;0
4335;7084;1004;1406;283;0;18;4;0
0;0;0;1332;214;0;19;4;0
0;0;0;1274;221;0;20;4;0
0;0;0;1258;214;0;21;4;0
0;0;0;1228;179;0;22;4;0
0;0;0;1203;186;0;23;4;0
0;0;0;1167;228;0;0;4;0
0;0;0;1137;241;0;1;4;0
0;0;0;1118;234;0;2;4;0
0;0;0;1099;234;0;3;4;0
0;0;0;1091;221;0;4;4;0
0;0;0;1084;214;0;5;4;0
0;0;0;1082;20;0;6;4;6535
624;9261;1256;1073;152;0;7;4;26815
1043;13908;2339;1168;166;0;8;4;48136
14656;18923;3381;1302;117;0;9;4;20802
12604;16595;4324;1394;124;0;10;4;22625
1581;20396;5072;1452;145;0;11;4;34914
16949;21694;5483;1477;241;0;12;4;15378
11939;15761;5432;1435;379;0;13;4;14902
628;9086;4935;1382;469;0;14;4;11802
11844;15575;4135;1345;448;0;15;4;11844
11802;15514;3164;1292;338;0;16;4;1395
2604;4543;2109;1282;29;0;17;4;6933
264;4612;1024;1237;283;0;18;4;387
0;0;0;1196;324;0;19;4;0
0;0;0;1159;338;0;20;4;0
0;0;0;1154;441;0;21;4;0
0;0;0;1119;51;0;22;4;0
0;0;0;1021;545;0;23;4;0
0;0;0;958;407;0;0;4;0
0;0;0;951;338;0;1;4;0
0;0;0;929;31;0;2;4;0
0;0;0;898;269;0;3;4;0
0;0;0;877;234;0;4;4;0
0;0;0;81;186;0;5;4;1106
0;0;0;779;166;0;6;4;9705
9899;16046;1286;873;193;0;7;4;29722
32903;40609;2369;933;207;0;8;4;42965
5358;64473;3412;1035;234;0;9;4;59054
68718;82966;4358;1161;379;0;10;4;72619
48964;58491;5108;1205;49;0;11;4;80808
58359;69516;552;122;621;0;12;4;71837
64507;76823;5466;1226;669;0;13;4;11017
80814;96989;4965;1273;669;0;14;4;17789
66746;79792;4159;1399;648;0;15;4;47754
42269;50822;3185;1454;60;0;16;4;1400
26086;33335;2129;1444;531;0;17;4;5856
5652;10564;1043;1407;538;0;18;4;0
0;0;0;1295;476;0;19;4;0
0;0;0;1235;434;0;20;4;0
0;0;0;1206;421;0;21;4;0
0;0;0;1173;40;0;22;4;0
0;0;0;117;386;0;23;4;0
0;0;0;1158;372;0;0;4;0
0;0;0;1158;352;0;1;4;0
0;0;0;1164;352;0;2;4;0
0;0;0;1177;359;0;3;4;0
0;0;0;1187;393;0;4;4;0
0;0;0;1198;421;0;5;4;0
0;175;234;1206;407;0;6;4;6661
9801;15833;1315;1271;407;0;7;4;14752
30664;38304;2399;143;414;0;8;4;45107
44872;54286;3443;1586;538;0;9;4;68101
69939;85479;4391;1724;579;0;10;4;7402
80859;100787;5144;1844;559;0;11;4;80152
84387;106639;5557;1934;524;0;12;4;80751
8306;105117;550;1977;517;0;13;4;73845
74693;93073;4994;1961;572;0;14;4;66131
65018;79545;4184;1859;621;0;15;4;46857
34437;4235;3207;1818;586;0;16;4;25851
4958;7602;2149;1736;51;0;17;4;4014
238;1113;1063;1647;524;0;18;4;0
0;0;0;1566;379;0;19;4;0
0;0;0;1459;366;0;20;4;0
0;0;0;1385;379;0;21;4;0
0;0;0;135;338;0;22;4;0
0;0;0;1311;303;0;23;4;0
0;0;0;1284;31;0;0;4;0
0;0;0;1266;31;0;1;4;0
0;0;0;1251;317;0;2;4;0
0;0;0;1252;331;0;3;4;0
0;0;0;1273;359;0;4;4;0
0;0;0;128;372;0;5;4;0
127;874;263;128;372;0;6;4;813
8045;11868;1344;133;324;0;7;4;9049
13718;17957;2428;1524;317;0;8;4;2045
3131;3870;3474;1694;359;0;9;4;40309
52584;64987;4423;1802;372;0;10;4;58358
11703;15761;5179;1839;359;0;11;4;77249
15435;20211;5593;1853;324;0;12;4;74111
15961;2086;5534;1845;262;0;13;4;29773
48645;6143;5022;1819;152;0;14;4;15791
10503;1437;4208;1802;145;0;15;4;36668
15139;19743;3228;163;152;0;16;4;0
2636;4636;2169;154;11;0;17;4;63
1151;2596;1083;1516;131;0;18;4;0
0;0;0;1396;62;0;19;4;0
0;0;0;1328;255;0;20;4;0
0;0;0;1291;40;0;21;4;0
0;0;0;1245;503;0;22;4;0
0;0;0;1213;517;0;23;4;0
0;0;0;1198;531;0;0;4;0
0;0;0;1177;524;0;1;4;0
0;0;0;1184;503;0;2;4;0
0;0;0;120;503;0;3;4;0
0;0;0;1214;503;0;4;4;0
0;0;0;1216;497;0;5;4;0
213;1049;292;1225;462;0;6;4;1658
6744;9861;1373;1283;407;0;7;4;11238
5969;8715;2457;1369;379;0;8;4;7051
27666;34012;3504;150;421;0;9;4;1140
10187;13814;4456;1626;483;0;10;4;63536
12598;16688;5214;170;497;0;11;4;34764
22691;28491;563;1652;448;0;12;4;897
1415;18449;5567;1523;248;0;13;4;15319
10825;14556;5051;1523;221;0;14;4;17619
3783;6119;4232;163;276;0;15;4;12921
26873;33592;3249;1719;29;0;16;4;396
2283;4172;2189;1584;297;0;17;4;0
5205;8341;1102;1488;248;0;18;4;0
0;0;0;1423;255;0;19;4;0
0;0;0;1363;234;0;20;4;0
0;0;0;1319;262;0;21;4;0
0;0;0;1317;366;0;22;4;0
0;0;0;1313;476;0;23;4;0
0;0;0;128;517;0;0;4;0
0;0;0;1263;524;0;1;4;0
0;0;0;1263;531;0;2;4;0
0;0;0;1291;586;0;3;4;0
0;0;0;130;621;0;4;4;0
0;0;0;1273;648;0;5;4;0
17;612;321;1244;634;0;6;4;17998
9858;14806;1401;1309;614;0;7;4;17614
33045;40729;2486;1327;634;0;8;4;32958
54993;65396;3534;1388;697;0;9;4;64252
59791;71516;4488;149;724;0;10;4;48964
59925;71993;5249;1572;793;0;11;4;58359
52694;63514;5665;1604;766;0;12;4;64507
76907;93407;560;1611;772;0;13;4;80814
11017;14741;5079;1604;717;0;14;4;66746
3579;43309;4256;1575;724;0;15;4;3992
9995;13536;327;1574;669;0;16;4;7534
7486;10581;2208;1548;614;0;17;4;554
5037;7953;1122;1496;503;0;18;4;0
0;0;0;1428;40;0;19;4;0
0;0;0;1352;40;0;20;4;0
0;0;0;1303;407;0;21;4;0
0;0;0;1268;428;0;22;4;0
0;0;0;1268;441;0;23;4;0
0;0;0;1275;441;0;0;4;0
0;0;0;1258;434;0;1;4;0
0;0;0;1254;421;0;2;4;0
0;0;0;1254;421;0;3;4;0
0;0;0;1249;40;0;4;4;0
0;0;0;1233;393;0;5;4;0
213;1049;35;1235;372;0;6;4;6634
5653;8378;143;125;379;0;7;4;6319
18721;23629;2514;132;386;0;8;4;11471
49068;59384;3563;1395;359;0;9;4;43309
49659;60461;452;1467;345;0;10;4;31598
31454;38757;5283;1534;338;0;11;4;61408
68595;85778;5701;160;317;0;12;4;55811
32461;40276;5633;1643;29;0;13;4;16133
60875;75722;5107;1659;303;0;14;4;52763
25692;31947;4279;1578;345;0;15;4;1959
36087;44108;3291;1498;338;0;16;4;12616
9318;12737;2228;1444;303;0;17;4;0
6051;10327;1141;138;262;0;18;4;0
0;0;0;134;166;0;19;4;0
0;0;0;1277;159;0;20;4;0
0;0;0;1246;152;0;21;4;0
0;0;0;1196;131;0;22;4;0
0;0;0;1118;124;0;23;4;0
0;0;0;1104;117;0;0;4;0
0;0;0;1094;117;0;1;4;0
0;0;0;1092;97;0;2;4;0
0;0;0;1032;11;0;3;4;0
0;0;0;1009;131;0;4;4;0
0;0;0;1009;145;0;5;4;0
9;787;378;1016;131;0;6;4;0
7521;10797;1457;1137;11;0;7;4;0
16486;2110;2542;1271;131;0;8;4;5744
20931;26288;3593;134;124;0;9;4;4072
33064;40812;4551;1413;152;0;10;4;2937
76664;97188;5317;1459;221;0;11;4;79564
77109;97216;5736;1516;297;0;12;4;79898
43782;53532;5666;151;359;0;13;4;84272
51432;62903;5135;1563;386;0;14;4;4071
60896;74353;4303;1526;393;0;15;4;2042
1488;19203;3312;1488;407;0;16;4;15961
1349;2874;2247;1468;379;0;17;4;5199
1746;343;116;1465;283;0;18;4;0
0;0;0;1367;207;0;19;4;0
0;0;0;129;20;0;20;4;0
0;0;0;1237;179;0;21;4;0
0;0;0;1183;131;0;22;4;0
0;0;0;1162;76;0;23;4;0
0;0;0;1182;41;0;0;4;0
0;0;0;1139;69;0;1;4;0
0;0;0;1072;11;0;2;4;0
0;0;0;1038;131;0;3;4;0
0;0;0;1059;166;0;4;4;0
0;0;0;1086;193;0;5;4;1445
215;1049;406;1117;193;0;6;4;8828
5815;8556;1484;1176;214;0;7;4;11522
978;1318;2569;1252;20;0;8;4;15603
41715;50978;3621;1323;179;0;9;4;10717
42907;52857;4582;1405;152;0;10;4;65414
46305;57439;5351;1499;166;0;11;4;53342
64183;8128;5771;1561;172;0;12;4;60238
63982;81158;5698;1602;172;0;13;4;58355
46827;57903;5162;1578;234;0;14;4;4828
32867;40373;4326;145;248;0;15;4;1805
11311;15019;3332;1365;241;0;16;4;0
9035;12349;2266;1349;303;0;17;4;0
4792;7495;1179;134;345;0;18;4;0
0;0;0;137;366;0;19;4;0
0;0;0;1318;372;0;20;4;0
0;0;0;1278;359;0;21;4;0
0;0;0;1254;359;0;22;4;0
0;0;0;1225;338;0;23;4;0
0;0;0;121;317;0;0;4;0
0;0;0;1187;29;0;1;4;0
0;0;0;1159;276;0;2;4;0
0;0;0;1106;269;0;3;4;0
0;0;0;1094;276;0;4;4;0
0;0;0;1091;276;0;5;4;715
457;1487;433;1116;262;0;6;4;6492
11005;16309;1511;1183;462;0;7;4;15334
2066;25734;2597;1239;503;0;8;4;33705
1134;14926;365;1258;517;0;9;4;51659
2372;29153;4612;1284;49;0;10;4;23607
53133;64078;5384;1319;441;0;11;4;22952
35778;43516;5805;1366;393;0;12;4;67816
40434;49211;573;1413;372;0;13;4;65367
18248;23085;5189;1432;386;0;14;4;60871
20884;26094;4349;1418;414;0;15;4;14017
8559;11774;3352;1368;414;0;16;4;11802
9362;12726;2285;1362;414;0;17;4;859
3822;6137;1198;1312;393;0;18;4;0
0;0;0;1253;414;0;19;4;0
0;0;0;1224;359;0;20;4;0
0;0;0;1193;359;0;21;4;0
0;0;0;1179;324;0;22;4;0
0;0;0;1173;345;0;23;4;0
0;0;0;1157;331;0;0;4;0
0;0;0;1148;345;0;1;4;0
0;0;0;115;345;0;2;4;0
0;0;0;1149;317;0;3;4;0
0;0;0;1159;31;0;4;4;1706
0;0;0;1156;303;0;5;4;9264
0;35;46;1152;269;0;6;4;24994
7473;10645;1538;1205;324;0;7;4;31066
2613;4543;2623;1218;359;0;8;4;4114
5689;8344;3677;1263;366;0;9;4;571
5754;8437;4642;1304;359;0;10;4;50153
18963;23827;5417;1328;352;0;11;4;6258
1334;17337;584;1357;359;0;12;4;13619
12303;16132;5762;1357;372;0;13;4;25751
20359;25471;5216;138;393;0;14;4;5576
16563;21075;4371;1388;40;0;15;4;14696
19915;24909;3372;1365;386;0;16;4;7681
15455;19955;2304;1333;345;0;17;4;0
1427;2967;1217;129;297;0;18;4;0
0;0;0;1266;228;0;19;4;0
0;0;0;1224;172;0;20;4;0
0;0;0;1163;131;0;21;4;0
0;0;0;1141;83;0;22;4;0
0;0;0;1171;41;0;23;4;0
0;0;0;1163;62;0;0;4;0
0;0;0;1075;9;0;1;4;0
0;0;0;1035;97;0;2;4;0
0;0;0;1024;76;0;3;4;0
0;0;0;996;83;0;4;4;0
0;0;0;969;103;0;5;4;0
1146;2536;487;946;117;0;6;4;0
11773;18099;1564;1032;69;0;7;4;0
33733;42294;265;1094;48;0;8;4;0
52835;65726;3705;1218;48;0;9;4;70693
66869;85579;4672;131;41;0;10;4;76205
67608;88189;5449;1405;14;0;11;4;7775
68892;89202;5873;1482;76;0;12;4;77249
69942;89521;5794;1564;159;0;13;4;67292
75454;94762;5243;1569;303;0;14;4;5953
64662;78984;4394;1482;386;0;15;4;44692
38836;4727;3392;1469;379;0;16;4;30056
16816;21688;2323;1443;372;0;17;4;1774
5856;8989;1236;140;338;0;18;4;0
0;0;0;1387;297;0;19;4;0
0;0;0;1307;262;0;20;4;0
0;0;0;1261;221;0;21;4;0
0;0;0;1217;179;0;22;4;0
0;0;0;1144;131;0;23;4;0
0;0;0;1188;9;0;0;4;0
0;0;0;1184;83;0;1;4;0
0;0;0;1178;69;0;2;4;0
0;0;0;1161;48;0;3;4;0
0;0;0;1144;41;0;4;4;0
0;0;0;1077;117;0;5;4;254
1325;2798;513;1036;138;0;6;4;8994
8192;11566;159;1165;124;0;7;4;29086
999;13454;2676;1263;117;0;8;4;48171
18011;22918;3732;1369;11;0;9;4;52722
22097;27884;4701;1471;11;0;10;4;68364
48058;60349;5481;1587;11;0;11;4;37473
81426;10671;5907;1685;166;0;12;4;48552
81636;104853;5825;1733;283;0;13;4;72217
71346;88806;5269;1703;407;0;14;4;6176
64419;78894;4416;1658;455;0;15;4;43939
3936;48083;3412;1621;448;0;16;4;29516
26634;34538;2342;158;372;0;17;4;0
336;5563;1255;1544;324;0;18;4;3191
0;0;0;1515;297;0;19;4;0
0;0;0;1408;297;0;20;4;0
0;0;0;1353;248;0;21;4;0
0;0;0;1311;20;0;22;4;0
0;0;0;1298;172;0;23;4;0
0;0;0;1283;138;0;0;4;0
0;0;0;1285;11;0;1;4;0
0;0;0;1267;11;0;2;4;0
0;0;0;1278;103;0;3;4;0
0;0;0;1273;9;0;4;4;0
0;0;0;1281;83;0;5;4;0
831;2099;539;1294;83;0;6;4;0
6299;9188;1615;1341;186;0;7;4;4947
8906;12238;2701;1401;179;0;8;4;9616
5933;8715;3758;1439;172;0;9;4;16746
7075;10105;4729;150;207;0;10;4;22915
16277;20953;5512;151;214;0;11;4;43369
12068;16039;594;1555;221;0;12;4;21446
10807;14556;5855;1575;262;0;13;4;62438
12226;16224;5295;1587;29;0;14;4;18256
9317;12794;4438;159;317;0;15;4;18716
8095;11311;3431;1521;345;0;16;4;10758
1611;3245;236;148;276;0;17;4;455
669;1854;1273;1452;221;0;18;4;498
0;0;0;1457;221;0;19;4;0
0;0;0;1417;20;0;20;4;0
0;0;0;1385;207;0;21;4;0
0;0;0;1357;234;0;22;4;0
0;0;0;1328;255;0;23;4;0
0;0;0;1299;283;0;0;4;0
0;0;0;1278;283;0;1;4;0
0;0;0;1246;255;0;2;4;0
0;0;0;1229;221;0;3;4;0
0;0;0;1221;221;0;4;4;0
0;0;0;1208;241;0;5;4;4188
1071;2448;564;1204;255;0;6;4;1314
3864;6119;164;1218;331;0;7;4;28262
5998;8715;2726;1273;393;0;8;4;9585
10797;1437;3784;1337;386;0;9;4;794
1123;14926;4757;1411;352;0;10;4;3713
27998;34584;5543;1501;372;0;11;4;8013
37821;46522;5973;1609;372;0;12;4;25315
3242;40175;5886;1689;372;0;13;4;19814
9597;13165;5321;1686;40;0;14;4;14027
11591;15483;446;1652;455;0;15;4;4571
32803;40198;3451;1619;497;0;16;4;0
10226;13828;2379;1545;517;0;17;4;0
5542;8464;1292;145;428;0;18;4;0
0;0;0;1442;455;0;19;4;0
0;0;0;1352;462;0;20;4;0
0;0;0;1298;49;0;21;4;0
0;0;0;1264;503;0;22;4;0
0;0;0;1239;517;0;23;4;0
0;0;0;1217;531;0;0;4;0
0;0;0;1213;538;0;1;4;0
0;0;0;1193;538;0;2;4;0
0;0;0;116;517;0;3;4;0
0;0;0;1154;572;0;4;4;0
0;0;0;1123;531;0;5;4;0
1703;3323;589;110;524;0;6;4;0
11335;15935;1664;1172;483;0;7;4;0
6486;9271;2751;1225;469;0;8;4;7171
21815;26977;381;1293;455;0;9;4;766
20567;25613;4785;1344;483;0;10;4;15812
9255;12609;5574;1423;483;0;11;4;24568
12469;16317;6005;1396;531;0;12;4;54865
10918;14556;5916;1437;476;0;13;4;628
29523;36106;5346;142;483;0;14;4;11844
28439;34832;4481;1443;476;0;15;4;21477
7297;10291;347;138;476;0;16;4;19624
12222;16069;2397;1358;469;0;17;4;5565
6347;9524;131;1273;441;0;18;4;3088
51;70;246;1245;483;0;19;4;1295
0;0;0;1156;455;0;20;4;0
0;0;0;1134;448;0;21;4;0
0;0;0;1101;49;0;22;4;0
0;0;0;1076;497;0;23;4;0
0;0;0;1077;448;0;0;4;0
0;0;0;1069;469;0;1;4;0
0;0;0;1042;483;0;2;4;0
0;0;0;1036;455;0;3;4;0
0;0;0;1032;448;0;4;4;0
0;0;0;1025;497;0;5;4;0
1143;2536;614;1022;503;0;6;4;299
6373;9133;1688;1113;434;0;7;4;13696
20226;2515;2775;1208;517;0;8;4;33653
46379;55241;3835;1259;559;0;9;4;4738
4560;54453;4812;1312;60;0;10;4;5040
8971;12238;5604;138;655;0;11;4;2792
16431;2086;6037;1407;662;0;12;4;55684
44992;54152;5946;1442;641;0;13;4;7128
69173;83303;5371;1464;683;0;14;4;7969
63137;75545;4502;1502;724;0;15;4;14346
3048;37056;3489;1492;71;0;16;4;11181
1074;14379;2415;1493;697;0;17;4;0
7089;11224;1329;1464;607;0;18;4;0
0;262;266;1385;655;0;19;4;0
0;0;0;1331;669;0;20;4;0
0;0;0;1322;724;0;21;4;0
0;0;0;1346;80;0;22;4;0
0;0;0;1363;834;0;23;4;0
0;0;0;1369;855;0;0;4;0
0;0;0;1368;841;0;1;4;0
0;0;0;1357;841;0;2;4;0
0;0;0;1334;766;0;3;4;0
0;0;0;1292;634;0;4;4;0
0;0;0;1241;517;0;5;4;0
454;1487;638;1212;476;0;6;4;0
1431;2967;1712;1255;476;0;7;4;1
16703;21146;2798;1287;503;0;8;4;28239
9214;12516;386;1353;559;0;9;4;4569
12727;16595;4839;1403;669;0;10;4;59522
1248;16317;5634;1428;752;0;11;4;4113
24637;30263;6068;1428;807;0;12;4;12594
11951;15668;5975;1381;814;0;13;4;24633
7249;10198;5396;1346;828;0;14;4;41505
5924;8622;4523;1328;966;0;15;4;9577
5153;7695;3508;1304;862;0;16;4;7747
3864;6119;2433;1275;903;0;17;4;0
981;2318;1347;1255;883;0;18;4;0
0;175;285;1228;91;0;19;4;0
0;0;0;1214;862;0;20;4;0
0;0;0;1216;834;0;21;4;0
0;0;0;1222;869;0;22;4;0
0;0;0;1229;862;0;23;4;0
0;0;0;123;821;0;0;4;0
0;0;0;1229;869;0;1;4;0
0;0;0;1211;91;0;2;4;0
0;0;0;120;917;0;3;4;0
0;0;0;1201;91;0;4;4;0
0;0;0;1215;89;0;5;4;0
1885;3585;661;1244;883;0;6;4;104
1434;2967;1735;1225;834;0;7;4;3053
6022;8715;2821;1245;80;0;8;4;24816
5611;8251;3884;1321;793;0;9;4;6645
1147;15112;4865;1362;731;0;10;4;11622
26231;32088;5663;1377;669;0;11;4;49506
11117;14741;6099;1418;724;0;12;4;70432
8208;11403;6004;1519;80;0;13;4;9237
5618;8344;542;1579;876;0;14;4;32635
5856;8622;4544;1553;876;0;15;4;10839
8848;12145;3527;1519;945;0;16;4;828
2507;445;2451;1524;1083;0;17;4;653
554;1669;1365;1515;966;0;18;4;0
0;262;304;1484;814;0;19;4;0
0;0;0;1481;786;0;20;4;0
0;0;0;1477;793;0;21;4;0
0;0;0;1473;786;0;22;4;0
0;0;0;1472;752;0;23;4;0
0;0;0;1475;752;0;0;5;0
0;0;0;1465;745;0;1;5;0
0;0;0;146;786;0;2;5;0
0;0;0;1472;793;0;3;5;0
0;0;0;1482;793;0;4;5;0
0;0;0;1478;793;0;5;5;0
939;2274;685;1475;772;0;6;5;0
1952;3708;1757;1483;779;0;7;5;1274
3379;5563;2844;1474;724;0;8;5;6539
3817;6119;3907;1505;738;0;9;5;22391
5246;788;4891;1529;766;0;10;5;9955
11839;15668;5691;1575;814;0;11;5;2612
7461;10569;613;1621;772;0;12;5;13937
1660;21323;6032;1707;69;0;13;5;6804
10612;1437;5444;1779;759;0;14;5;6716
7556;10754;4565;178;731;0;15;5;7357
11874;15854;3545;1766;683;0;16;5;6626
9353;12884;2468;1749;71;0;17;5;9598
492;1576;1383;1713;697;0;18;5;0
0;35;323;1603;71;0;19;5;0
0;0;0;1571;724;0;20;5;0
0;0;0;1557;669;0;21;5;0
0;0;0;1548;669;0;22;5;0
0;0;0;1546;655;0;23;5;0
0;0;0;1542;662;0;0;5;0
0;0;0;1542;648;0;1;5;0
0;0;0;1544;648;0;2;5;0
0;0;0;1539;648;0;3;5;0
0;0;0;1544;641;0;4;5;0
0;0;0;155;648;0;5;5;0
1918;3673;707;1549;648;0;6;5;0
1191;16881;1779;154;593;0;7;5;0
15154;19557;2866;1555;579;0;8;5;16073
824;11496;3931;1604;593;0;9;5;47973
24604;30677;4916;1722;641;0;10;5;14544
19306;24568;5719;1781;662;0;11;5;10979
28223;3516;616;1864;676;0;12;5;25845
15885;20674;6061;1919;717;0;13;5;25845
20231;25802;5468;1919;676;0;14;5;25845
9668;1335;4585;1924;655;0;15;5;19894
12338;16502;3563;1893;586;0;16;5;1434
478;7417;2486;1855;538;0;17;5;541
560;8561;1401;1786;483;0;18;5;0
0;437;342;1661;40;0;19;5;0
0;0;0;1571;372;0;20;5;0
0;0;0;1502;345;0;21;5;0
0;0;0;1455;324;0;22;5;0
0;0;0;1402;303;0;23;5;0
0;0;0;1355;269;0;0;5;0
0;0;0;129;234;0;1;5;0
0;0;0;1246;20;0;2;5;0
0;0;0;1201;166;0;3;5;0
0;0;0;1146;166;0;4;5;2768
0;0;0;1093;172;0;5;5;6114
1961;3673;73;1092;186;0;6;5;10975
13454;20245;1801;1158;179;0;7;5;17615
35246;4413;2888;1345;179;0;8;5;22504
54974;67989;3953;1501;207;0;9;5;59054
69537;87617;4941;1705;262;0;10;5;7214
78789;102454;5747;1932;241;0;11;5;62581
80539;108323;619;2126;159;0;12;5;78294
74882;102565;6089;2256;76;0;13;5;70187
70624;97716;5492;2325;14;0;14;5;59199
5587;73682;4605;2367;9;0;15;5;48222
44376;57623;3581;2402;145;0;16;5;27722
26528;36162;2503;2371;186;0;17;5;733
6118;12449;1418;2276;248;0;18;5;953
38;1399;36;2128;269;0;19;5;0
0;0;0;1972;303;0;20;5;0
0;0;0;186;345;0;21;5;0
0;0;0;1827;372;0;22;5;0
0;0;0;1829;386;0;23;5;0
0;0;0;1842;421;0;0;5;0
0;0;0;1917;469;0;1;5;0
0;0;0;1961;483;0;2;5;0
0;0;0;1971;441;0;3;5;0
0;0;0;1877;366;0;4;5;0
0;0;0;1771;331;0;5;5;3313
2027;3848;751;1707;297;0;6;5;14031
12712;19801;1822;1808;221;0;7;5;2786
32958;42433;2909;2026;248;0;8;5;52006
50392;63337;3975;2111;324;0;9;5;54995
56232;70861;4965;2165;386;0;10;5;60046
14515;19377;5774;223;503;0;11;5;68774
35624;44618;6219;2172;634;0;12;5;72356
49509;6079;6116;1988;779;0;13;5;7483
4845;751;5515;1925;862;0;14;5;27223
5399;8159;4625;1825;931;0;15;5;11486
32263;39471;3599;1769;903;0;16;5;25545
17157;2222;2521;1767;91;0;17;5;10291
6549;9812;1436;1662;938;0;18;5;1472
0;262;379;1595;828;0;19;5;0
0;0;0;1546;855;0;20;5;0
0;0;0;1488;862;0;21;5;0
0;0;0;1467;828;0;22;5;0
0;0;0;1435;793;0;23;5;0
0;0;0;142;731;0;0;5;0
0;0;0;1416;703;0;1;5;0
0;0;0;1396;655;0;2;5;0
0;0;0;1371;607;0;3;5;0
0;0;0;1353;586;0;4;5;0
0;0;0;1348;593;0;5;5;3457
2531;446;773;1369;60;0;6;5;14076
10983;15158;1843;1438;51;0;7;5;3425
16051;20567;293;1528;614;0;8;5;52282
31736;38659;3997;1626;793;0;9;5;64358
25943;32156;4988;173;814;0;10;5;13411
15037;19562;580;1796;772;0;11;5;12469
74811;92052;6248;1838;724;0;12;5;10918
54865;67033;6143;1873;766;0;13;5;35845
74571;91576;5538;1907;745;0;14;5;58177
60123;7332;4644;1903;71;0;15;5;39936
47954;58616;3617;1905;71;0;16;5;1378
26629;34813;2538;1855;628;0;17;5;6718
7514;11866;1453;1798;559;0;18;5;118
0;35;397;1703;572;0;19;5;0
0;0;0;1611;51;0;20;5;0
0;0;0;1553;49;0;21;5;0
0;0;0;151;49;0;22;5;0
0;0;0;1487;476;0;23;5;0
0;0;0;1457;462;0;0;5;0
0;0;0;1451;455;0;1;5;0
0;0;0;1454;455;0;2;5;0
0;0;0;1435;448;0;3;5;0
0;0;0;143;441;0;4;5;0
0;0;0;1426;434;0;5;5;3469
1928;3673;794;1432;441;0;6;5;10981
13336;20527;1863;1491;462;0;7;5;17632
35427;44268;295;1617;462;0;8;5;3069
30469;37655;4018;1737;497;0;9;5;34172
53387;65682;5011;1837;497;0;10;5;53317
4311;53382;5826;1926;503;0;11;5;49648
42016;52235;6276;1957;476;0;12;5;52224
29604;37178;617;1952;441;0;13;5;5270
48092;59845;5561;195;414;0;14;5;8144
63518;79446;4664;1938;366;0;15;5;26584
4675;58387;3635;1896;297;0;16;5;25376
2513;33121;2555;1857;214;0;17;5;9658
7653;11911;147;1782;186;0;18;5;1704
0;525;416;1659;172;0;19;5;0
0;0;0;1564;234;0;20;5;0
0;0;0;1524;234;0;21;5;0
0;0;0;1499;193;0;22;5;0
0;0;0;1466;179;0;23;5;0
0;0;0;1431;20;0;0;5;0
0;0;0;1385;186;0;1;5;0
0;0;0;1324;179;0;2;5;0
0;0;0;1303;193;0;3;5;0
0;0;0;1289;186;0;4;5;0
0;0;0;1273;166;0;5;5;1534
2072;3848;814;1282;172;0;6;5;9154
11384;15707;1882;1431;207;0;7;5;22819
28665;35901;2969;1539;283;0;8;5;23368
29796;36827;4038;1617;366;0;9;5;16312
58911;72518;5033;1707;421;0;10;5;60703
76279;95585;5852;1793;441;0;11;5;63657
77022;97147;6304;1857;441;0;12;5;81394
72605;91346;6196;1903;448;0;13;5;74603
